pair_index,pair_id,hkl,source_branch_index,q_group_key,visual_background_x,visual_background_y,visual_simulated_x,visual_simulated_y,visual_dx,visual_dy,visual_distance_px,surface_name,surface_background_x,surface_background_y,surface_simulated_x,surface_simulated_y,surface_dx,surface_dy,surface_distance_px,background_delta_x,background_delta_y,background_delta_px,simulated_delta_x,simulated_delta_y,simulated_delta_px,vector_delta_x,vector_delta_y,vector_delta_px,background_frame_match,simulated_frame_match
0,bg0:pair0,"[0, 0, 3]",0,"[""q_group"", ""primary"", 0, 3]",9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,provider_pairs,9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0,bg0:pair0,"[0, 0, 3]",0,"[""q_group"", ""primary"", 0, 3]",9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,manual_point_pairs,9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0,bg0:pair0,"[0, 0, 3]",0,"[""q_group"", ""primary"", 0, 3]",9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,initial_pairs_display,9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0,bg0:pair0,"[0, 0, 3]",0,"[""q_group"", ""primary"", 0, 3]",9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,measured_for_fit,9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0,bg0:pair0,"[0, 0, 3]",0,"[""q_group"", ""primary"", 0, 3]",9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,"spec[""measured_peaks""]",9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0,bg0:pair0,"[0, 0, 3]",0,"[""q_group"", ""primary"", 0, 3]",9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,optimizer_request.measured_peaks,9.315993437026432,-1.2169320075511507,9.23240071832941,-0.16850620515549508,-0.08359271869702134,1.0484258023956556,1.0517530155640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
1,bg0:pair1,"[-1, 0, 5]",0,"[""q_group"", ""primary"", 1, 5]",29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,provider_pairs,29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1,bg0:pair1,"[-1, 0, 5]",0,"[""q_group"", ""primary"", 1, 5]",29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,manual_point_pairs,29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1,bg0:pair1,"[-1, 0, 5]",0,"[""q_group"", ""primary"", 1, 5]",29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,initial_pairs_display,29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1,bg0:pair1,"[-1, 0, 5]",0,"[""q_group"", ""primary"", 1, 5]",29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,measured_for_fit,29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1,bg0:pair1,"[-1, 0, 5]",0,"[""q_group"", ""primary"", 1, 5]",29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,"spec[""measured_peaks""]",29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1,bg0:pair1,"[-1, 0, 5]",0,"[""q_group"", ""primary"", 1, 5]",29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,optimizer_request.measured_peaks,29.29165538323298,57.079369517688804,29.30669357511847,57.817300355586696,0.015038191885491159,0.7379308378978919,0.7380840526226465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2,bg0:pair2,"[-1, 0, 5]",1,"[""q_group"", ""primary"", 1, 5]",29.861006834273667,-59.073942507948104,29.290204222695156,-58.18674936607823,-0.570802611578511,0.8871931418698722,1.0549536920480367,provider_pairs,29.861006834273667,-59.073942507948104,29.290204222695156,-58.18674936607823,-0.570802611578511,0.8871931418698722,1.0549536920480367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
2,bg0:pair2,"[-1, 0, 5]",1,"[""q_group"", ""primary"", 1, 5]",29.861006834273667,-59.073942507948104,29.290204222695156,-58.18674936607823,-0.570802611578511,0.8871931418698722,1.0549536920480367,manual_point_pairs,29.861006834273667,-59.073942507948104,29.290204222695156,-58.18674936607823,-0.570802611578511,0.8871931418698722,1.0549536920480367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
2,bg0:pair2,"[-1, 0, 5]",1,"[""q_group"", ""primary"", 1, 5]",29.861006834273667,-59.073942507948104,29.290204222695156,-58.18674936607823,-0.570802611578511,0.8871931418698722,1.0549536920480367,initial_pairs_display,29.861006834273667,-59.073942507948104,29.290204222695156,-58.18674936607823,-0.570802611578511,0.8871931418698722,1.0549536920480367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
