L_rlu,Qz_A_inv,F_real,F_imag,F_abs,F2,R_HT_no_fault_N50,I_HT_no_fault_N50
2.225,0.48819972441942244,56.109654403713506,14.6437754053177,57.989080656840514,3362.733475425555,0.023710044751409497,5251896090875.995
2.226,0.48841914002590303,56.213985420348294,14.836929265273204,58.13902843066653,3380.146626861851,0.03080936353781738,6859770253841.156
2.227,0.4886385556323837,56.31664168091769,15.030426044354392,58.28788756930279,3397.4778372916826,0.03709871330575936,8302459842521.391
2.228,0.4888579712388644,56.41762217573247,15.22425392700056,58.435656919362955,3414.725999597492,0.04196254924551852,9438631465247.229
2.229,0.489077386845345,56.51692597302016,15.418401095572365,58.58233533910874,3431.8900137837886,0.04493271625508996,10157511863381.39
2.23,0.4892968024518256,56.61455221891643,15.612855730847516,58.72792169846191,3448.9687870206735,0.04573170212920345,10389578628100.402
2.231,0.48951621805830625,56.71050013745393,15.80760601251631,58.872414879017015,3465.961233687104,0.04429681060283457,10113173611996.8
2.232,0.48973563366478695,56.80476903054755,16.00264011967816,59.0158137740537,3482.8662754137863,0.040783187118466915,9356410465374.664
2.233,0.48995504927126754,56.89735827797641,16.197946231335784,59.15811728854845,3499.6828411256556,0.03554570379349528,8194210376721.425
2.234,0.4901744648777482,56.98826733736348,16.39351252689149,59.29932433918752,3516.4098670841577,0.029101753833776486,6740776951798.589
2.235,0.4903938804842288,57.07749574415171,16.58932718664214,59.4394338543792,3533.0462969291207,0.02207882274797413,5138265552128.917
2.236,0.4906132960907095,57.165043111576324,16.785378392273806,59.5784447742654,3549.591081720192,0.015152121936233698,3542771034369.85
2.237,0.4908327116971901,57.25090913063582,16.981654327355773,59.71635605073472,3566.043179978121,0.008978458177296034,2109014985594.229
2.238,0.4910521273036707,57.33509357005885,17.17814317783533,59.85316664743491,3582.401557725615,0.004132791790257784,975234586893.8025
2.239,0.49127154291015135,57.41759627626679,17.374833132531464,59.988875539783876,3598.66518852768,0.001053588155566274,249748924370.07687
2.24,0.49149095851663205,57.49841717333638,17.571712383628537,60.123481714983775,3614.8330535319883,2.1339690242427877e-06,508121603.45391136
2.241,0.4917103741231127,57.577556262955795,17.768769127168774,60.25698417203159,3630.904141508466,0.0010395690894665676,248633386402.49725
2.242,0.4919297897295933,57.6550136243809,17.965991563545376,60.38938192173298,3646.8774488889303,0.004023620834235828,966561565167.569
2.243,0.4921492053360739,57.730789414385086,18.163367897995617,60.52067398671312,3662.7519798060143,0.008625095016403038,2080955072150.0012
2.244,0.4923686209425546,57.804883867209625,18.360886341091884,60.65085940143046,3678.5267461320855,0.014362265792589994,3480071619622.812
2.245,0.4925880365490352,57.87729729450763,18.55853510923285,60.77993721218745,3694.2007675174486,0.020649598940480587,5024853673557.326
2.246,0.49280745215551586,57.94803008528806,18.756302425136287,60.907906477144856,3709.7730714286245,0.026855902774151588,6562637328055.896
2.247,0.49302686776199645,58.0170827058536,18.954176518327557,61.034766266331985,3725.2426931857767,0.032366152257686166,7942129211990.097
2.248,0.4932462833684772,58.084455699738484,19.15214562563137,61.16051566166094,3740.6086760002727,0.03664095063404147,9028182168818.916
2.249,0.4934656989749578,58.15014968764072,19.350197991660078,61.285153756937476,3755.8700710114676,0.039267898936403464,9714926711575.564
2.25,0.4936851145814384,58.21416536735276,19.548321869303845,61.408679657874075,3771.025937323397,0.04000000002495966,9935982436712.748
2.251,0.493904530187919,58.27650351368998,19.746505520218292,61.53109248210316,3786.0753420411324,0.03877754056447742,9670764708186.098
2.2520000000000002,0.4941239457943997,58.33716497841264,19.944737215313364,61.65239135918768,3801.01736030644,0.035731538560469144,8946287981704.016
2.253,0.49434336140088037,58.39615069014907,20.143005235239354,61.772575430634895,3815.8510753334776,0.031168652681784155,7834309963531.961
2.254,0.49456277700736095,58.453461654313664,20.341297870875295,61.89164384990913,3830.575578443995,0.025539245743531894,6444116846428.825
2.255,0.4947821926138416,58.50909895302084,20.53960342381385,62.00959578244266,3845.1899691019303,0.01939190492713834,4911674499059.928
2.2560000000000002,0.4950016082203223,58.56306374499911,20.737910206846824,62.126430405649984,3859.693354948071,0.01331899219011504,3386222339471.7676
2.257,0.4952210238268029,58.6153572654988,20.936206544451622,62.24214690893945,3874.0848518340013,0.007898611139495415,2015631635424.8384
2.258,0.49544043943328353,58.66598082619922,21.1344807732731,62.35674449372597,3888.363583855824,0.0036386583794222817,931964681568.9031
2.259,0.4956598550397641,58.714935815110934,21.3327212426088,62.47022237344324,3902.528683387449,0.0009283571616430209,238645088058.14175
2.2600000000000002,0.4958792706462449,58.76222369647769,21.530916314891254,62.582579773557875,3916.579291113735,1.8818158079625392e-06,485484467.5160644
2.261,0.49609868625272546,58.807846010672144,21.729054366168906,62.69381593158013,3930.5145560628507,0.0009174554442319049,237533952384.61298
2.262,0.4963181018592061,58.85180437409033,21.927123786589746,62.80393009707774,3944.333635638627,0.003553764483419855,923322863538.3326
2.263,0.4965375174656867,58.894100479044,22.12511298087989,62.91292153168878,3958.0356956524297,0.007623834497223072,1987670858098.903
2.2640000000000002,0.4967569330721674,58.93473609364786,22.323010368824015,63.02078950913376,3971.619910354544,0.012704818222983078,3323743024715.188
2.265,0.49697634867864804,58.973713061705475,22.520804385743673,63.12753331522864,3985.0854624653016,0.018280623188137356,4798659563001.41
2.266,0.4971957642851286,59.01103330259204,22.718483482976655,63.23315224789849,3998.4315432059097,0.02379309760333669,6266599721852.774
2.267,0.49741517989160927,59.04669881113349,22.916036128353564,63.33764561718978,4011.6573523287198,0.028696713037195565,7583108857583.3545
2.2680000000000002,0.49763459549808997,59.08071165748257,23.113450806674216,63.44101274528288,4024.762098147145,0.032511401189807144,8619204915034.083
2.269,0.49785401110457056,59.113073986993356,23.31071602018275,63.54325296650586,4037.744997565356,0.03486844145580036,9273906811110.854
2.27,0.4980734267110512,59.1437880200919,23.507820289043703,63.64436562734788,4050.6052761075402,0.03554502687019479,9483967891255.496
2.271,0.4982928423175318,59.172856052142755,23.70475215181435,63.74435008647084,4063.3421679465546,0.03448428221836167,9229876497364.582
2.2720000000000002,0.49851225792401255,59.20028045331552,23.90150016591815,63.843205714724235,4075.954915932597,0.031798954007608134,8537554916789.662
2.273,0.49873167353049314,59.226063668445505,24.098052908116742,63.94093189515737,4088.442771621153,0.027758594372704268,7475611058876.589
2.274,0.4989510891369738,59.250208216893455,24.294398974980666,64.03752802303327,4100.804995300772,0.02276166299426876,6148432518744.885
2.275,0.49917050474345437,59.27271669240082,24.49052698335929,64.13299350584113,4113.04085602026,0.017295417670345897,4685817628305.455
2.2760000000000002,0.49938992034993507,59.29359176294477,24.686425570849828,64.22732776331164,4125.149631615862,0.011887616943507737,3230173223158.1123
2.277,0.4996093359564157,59.312836170585626,24.882083396265383,64.32053022742767,4137.130608737436,0.007054808712524903,1922541743910.5686
2.278,0.4998287515628963,59.330452731317266,25.077489140101658,64.41260034244068,4148.98308287499,0.0032522586946060984,888828663342.0471
2.279,0.500048167169377,59.34644433491033,25.27263150500331,64.50353756488319,4160.706358384296,0.000830359860552079,227575087245.32333
2.2800000000000002,0.5002675827758576,59.36081394475342,25.467499216227903,64.59334136358174,4172.2997485122005,1.6843586604409212e-06,462915134.31756836
2.281,0.5004869983823382,59.37356459769292,25.662081022110158,64.68201121967189,4183.762575421761,0.0008217637007227552,226467188386.52148
2.282,0.5007064139888189,59.384699403868666,25.856365694524868,64.76954662661181,4195.094170216842,0.0031853194282967933,880209413248.9645
2.283,0.5009258295952995,59.39422154654724,26.050342029347508,64.85594709019617,4206.293872966325,0.006838150163638943,1894652420367.9578
2.2840000000000003,0.5011452452017802,59.40213428195192,26.24399884691525,64.94121212857007,4217.361032727937,0.011403360320967977,3167852356290.624
2.285,0.5013646608082608,59.40844093908973,26.43732499248661,65.025341272243,4228.295007571668,0.016419238147499585,4573088292660.264
2.286,0.5015840764147415,59.41314491957813,26.630309336697962,65.10833406410438,4239.095164603015,0.0213849881688499,5971363162599.8
2.287,0.5018034920212221,59.4162496974646,26.822940776021497,65.19019005943623,4249.760879985419,0.02580979955677165,7225042901241.57
2.2880000000000003,0.5020229076277027,59.417758819046725,27.015208233221237,65.27090882592879,4260.291538962708,0.029260453700972137,8211295464679.829
2.289,0.5022423232341834,59.41767590268812,27.207100657806286,65.35048994369428,4270.686535880888,0.031402863852799355,8834017518657.934
2.29,0.502461738840664,59.4160046386322,27.398607026485074,65.42893300528232,4280.945274209722,0.03203357409724148,9033090829788.436
2.291,0.5026811544471446,59.41274878881268,27.589716343616637,65.5062376156942,4291.06716656379,0.031098258237267088,8790077052794.579
2.2920000000000003,0.5029005700536253,59.40791218666132,27.780417641661323,65.5824033923978,4301.05163472319,0.02869554952846073,8129812068724.001
2.293,0.503119985660106,59.401498736913695,27.970699981630304,65.65742996534308,4310.898109653932,0.025065971835892355,7117764415721.686
2.294,0.5033394012665865,59.3935124154102,28.160552453534127,65.7313169769763,4320.606031527733,0.020567190733984546,5853436983444.053
2.295,0.5035588168730671,59.383957268897476,28.34996417682853,65.80406408225636,4330.174849741702,0.015638118921801548,4460476429116.361
2.2960000000000003,0.5037782324795479,59.37283741482373,28.53892430086045,65.87567094866918,4339.604022937337,0.010755467807845491,3074473201516.2876
2.297,0.5039976480860285,59.36015704113336,28.727422005311475,65.9461372562432,4348.893019019268,0.006387036186191182,1829655835161.1975
2.298,0.5042170636925091,59.34592040605921,28.91544650064185,66.0154626975665,4358.041315173795,0.0029463032013892134,845785206758.4832
2.299,0.5044364792989897,59.330131837910365,29.102987028530052,66.0836469778009,4367.048397886613,0.0007527234683969653,216528349629.936
2.3000000000000003,0.5046558949054705,59.31279573485771,29.290032862314153,66.15068981469807,4375.913762960399,1.5278457111378429e-06,440392138.9104604
2.301,0.504875310511951,59.2939165647187,29.47657330742912,66.21659093861648,4384.636915532065,0.0007458755148363139,215422613607.68298
2.302,0.5050947261184316,59.273498864736894,29.662597701844692,66.28135009253695,4393.217370089448,0.00289297790877697,837180518178.8533
2.303,0.5053141417249123,59.25154724135997,29.84809541650042,66.34496703207883,4401.654650487627,0.006214443884855428,1801812269997.68
2.3040000000000003,0.5055335573313929,59.22806637001544,30.03305585574026,66.40744152551706,4409.948289964967,0.010369712630740935,3012253532326.3926
2.305,0.5057529729378736,59.20306099488313,30.217468457744765,66.46877335379864,4418.097831158652,0.014940180331400654,4347929283493.614
2.306,0.5059723885443542,59.17653592866478,30.401322694962353,66.52896231055904,4426.102826119785,0.019470609742405002,5676653099527.628
2.307,0.5061918041508349,59.1484960523518,30.58460807453904,66.58800820213979,4433.962836328236,0.023513734957151654,6867599674122.685
2.308,0.5064112197573154,59.118946314989884,30.767314138746336,66.64591084760532,4441.677432706957,0.026673699457656283,7804077492907.192
2.309,0.5066306353637962,59.08789173344015,30.949430465408057,66.70267007875977,4449.246195635873,0.028644117054813734,8394854660226.076
2.31,0.5068500509702768,59.05533739214083,31.130946668324867,66.75828574016617,4456.668714965675,0.029237104141200943,8582938701862.493
2.311,0.5070694665767574,59.0212884428617,31.31185239769787,66.81275768916217,4463.944590030698,0.028400540061039124,8350965659745.708
2.312,0.507288882183238,58.98575010445991,31.492137340550535,66.86608579587929,4471.073429661889,0.02622197922079778,7722689527517.913
2.313,0.5075082977897187,58.948727662631,31.671791221148705,66.91826994326041,4478.0548521990695,0.022918948419275297,6760446810701.696
2.314,0.5077277133961994,58.91022646965837,31.850803801419065,66.9693100270783,4484.888485502929,0.01881668748102527,5558864972972.045
2.315,0.5079471290026799,58.870251944159506,32.029164881366206,67.01920595595385,4491.57396696656,0.0143156019999401,4235449186075.184
2.316,0.5081665446091606,58.828809570829996,32.206864299488075,67.06795765137491,4498.110943526619,0.009851677331536024,2918983539944.9546
2.317,0.5083859602156413,58.78590490018534,32.38389193318926,67.11556504771539,4504.499071674116,0.005853759716617049,1736891530563.7534
2.318,0.5086053758221218,58.741543548300285,32.56023769919254,67.16202809225446,4510.738017464777,0.0027018825307627025,802796317203.5322
2.319,0.5088247914286025,58.69573119654373,32.73589155394996,67.20734674519512,4516.827456528889,0.000690679891675785,205495169261.7406
2.32,0.5090442070350831,58.648473591314264,32.91084349405071,67.25152097968481,4522.767074080986,1.4027248205650266e-06,417895801.16520226
2.321,0.5092636226415639,58.59977654377116,33.08508355662751,67.29455078183476,4528.556564928937,0.0006851882151626399,204390631527.91672
2.322,0.5094830382480444,58.5496459295628,33.258601819762745,67.33643615074007,4534.195633482695,0.0026591189394889626,794198974024.7664
2.323,0.5097024538545251,58.49808768855368,33.43138840289046,67.37717709850003,4539.683993762636,0.005715353059776902,1709070549201.2998
2.324,0.5099218694610057,58.445107824548074,33.60343346719864,67.41677365023853,4545.0213694074955,0.009542334674236486,2856813423557.821
2.325,0.5101412850674863,58.39071240501197,33.77472721602828,67.45522584412522,4550.20749368194,0.013755927393379323,4122990937814.104
2.326,0.510360700673967,58.33490756079246,33.94525989527183,67.49253373139692,4555.242109483751,0.017937366780233645,5382220141878.123
2.327,0.5105801162804476,58.277699485833324,34.11502179376879,67.52869737637782,4560.124969350417,0.021674288730426667,6510478410577.206
2.328,0.5107995318869283,58.21909443689043,34.284003243699836,67.56371685650211,4564.855835465588,0.02460082076853581,7397210328935.248
2.329,0.5110189474934089,58.159098733243056,34.45219462097967,67.5975922623356,4569.434479664973,0.02643284499418627,7956053002266.744
2.33,0.5112383630998896,58.097718756403964,34.61958634564656,67.63032369759803,4573.86068344189,0.026995040217618112,8133139380721.81
2.331,0.5114577787063702,58.034960949825745,34.78616888225219,67.66191127918549,4578.1342379523685,0.026237135399697138,7912181539236.2295
2.332,0.5116771943128507,57.97083181860588,34.951932740247656,67.69235513719318,4582.254944019884,0.024237874350124713,7315854883279.164
2.333,0.5118966099193315,57.90533792918963,35.116868474367635,67.7216554149386,4586.222612139682,0.021196397245019653,6403368354815.698
2.334,0.5121160255258121,57.838485909069306,35.28096668501422,67.74981226898485,4590.037062482691,0.0174119698195274,5264479053487.959
2.335,0.5123354411322928,57.7702824464826,35.44421801863812,67.7768258691651,4593.698124899127,0.013254116950646164,4010555720003.5425
2.336,0.5125548567387733,57.70073429010734,35.60661316811635,67.8026963986053,4597.205638921445,0.009126135170138383,2763580577133.0176
2.337,0.5127742723452541,57.629848248755465,35.768142873130046,67.82742405375002,4600.559453767227,0.005425580817277904,1644175560779.333
2.338,0.5129936879517347,57.557631191063166,35.92879792053958,67.85100904438649,4603.759428341416,0.0025055987649233204,759828276723.6329
2.339,0.5132131035582153,57.484090045179606,36.088569144757756,67.8734515936701,4606.805431238278,0.000640847411439438,194466952604.68298
2.34,0.5134325191646959,57.40923179845282,36.2474474281199,67.89475193814911,4609.697340742803,1.302214551230918e-06,395408735.6248884
2.341,0.5136519347711767,57.3330634971149,36.40542370125388,67.91491032779199,4612.4350448320265,0.0006364309973641014,193362784315.88022
2.342,0.5138713503776572,57.25559224596181,36.562488943446965,67.933927026012,4615.018441175524,0.0024712084286016987,751232072988.3126
2.343,0.5140907659841378,57.17682520803475,36.718634183009854,67.95180230969491,4617.447437135859,0.0053142757534863,1616357230192.5442
2.344,0.5143101815906185,57.096769604296824,36.87385049764088,67.96853646922615,4619.7219497685255,0.008877368769052651,2701415592160.3745
2.345,0.5145295971970992,57.01543271330714,37.02812901478612,67.98412980851708,4621.841905821301,0.01280404727119162,3898106128135.53
2.346,0.5147490128035798,56.932821870895566,37.181460911998,67.9985826450343,4623.807241733561,0.016704867979970287,5087847348017.881
2.347,0.5149684284100604,56.84894446983176,37.3338374172921,68.01189530982661,4625.617903634815,0.020195535515771468,6153418217825.326
2.348,0.515187844016541,56.76380795949487,37.48524980950212,68.02406814755489,4627.273847343191,0.022934299464900363,6990399323822.288
2.349,0.5154072596230217,56.677419845539276,37.63568941863153,68.0351015165203,4628.775038363223,0.024654963570616816,7517297595760.61
2.35,0.5156266752295023,56.58978768955926,37.785147626203766,68.04499578869415,4630.121451883405,0.02519232368938404,7683372960650.567
2.351,0.515846090835983,56.50091910875084,37.93361586561197,68.05375134974864,4631.313072773414,0.024497608274479745,7473415523538.821
2.352,0.5160655064424636,56.41082177557245,38.08108562246241,68.06136859908646,4632.349895580713,0.022642483233499603,6909024208588.388
2.353,0.5162849220489443,56.3195034174016,38.22754843492022,68.0678479498719,4633.231924526881,0.0198113045535014,6046282272307.709
2.354,0.5165043376554249,56.22697181619232,38.37299589405009,68.07318982906318,4633.959173503671,0.016282447260434624,4970077803529.778
2.355,0.5167237532619056,56.13323480812748,38.51741964415609,68.07739467744338,4634.531666068397,0.012400596644801283,3785643726265.086
2.356,0.5169431688683861,56.03830028327174,38.660811383118066,68.08046294965365,4634.949435439164,0.00854275504160313,2608160168031.715
2.357,0.5171625844748668,55.94217618521996,38.803162862727845,68.08239511422592,4635.212524489573,0.0050813116941392875,1551446454602.129
2.358,0.5173820000813475,55.84487051074617,38.94446588902096,68.08319165361685,4635.320985743123,0.0023477882988625254,716852907928.8928
2.359,0.5176014156878281,55.74639130944855,39.084712322607245,68.08285306424172,4635.274881367128,0.0006007849846504598,183436547439.23782
2.36,0.5178208312943087,55.646746683392855,39.223894078999336,68.08137985650887,4635.074283166252,1.221416085996907e-06,372916533.09881896
2.361,0.5180402469007894,55.54594478675422,39.36200312893838,68.07877255485519,4634.719272575704,0.0005972392990148023,182332092006.5564
2.362,0.5182596625072701,55.44399382545704,39.499031498717756,68.07503169778194,4634.209940654016,0.00232017840179509,708252943614.8354
2.363,0.5184790781137506,55.34090205681298,39.634971270504465,68.07015783789164,4633.5463880754805,0.004991952380631232,1523615047402.9595
2.364,0.5186984937202312,55.23667778915592,39.76981458265808,68.06415154192429,4632.728725122035,0.0083430395404757,2545965276771.464
2.365,0.518917909326712,55.13132938147612,39.90355363004751,68.05701339079529,4631.75707167489,0.012039275339008384,3673139514672.669
2.366,0.5191373249331925,55.024865243052446,40.03618066436519,68.04874397963397,4630.63155720577,0.015714787435923087,4793359941383.6455
2.367,0.5193567405396732,54.91729383308216,40.1676879944399,68.03934391782268,4629.352320767754,0.019007831598099045,5796210029979.611
2.368,0.5195761561461538,54.80862366030924,40.29806798654518,68.02881382903591,4627.919510985627,0.021596022915926057,6583409665431.627
2.369,0.5197955717526346,54.69886328265057,40.42731306470776,68.01715435128104,4626.333286045989,0.023227535412575263,7078338889625.169
2.37,0.5200149873591151,54.58802130681979,40.555415711012024,68.00436613693869,4624.593813686813,0.02374525466471411,7233387471731.115
2.371,0.5202344029655958,54.476106387951035,40.6823684659027,67.99044985280531,4622.701271186834,0.023101570628770246,7034425606234.01
2.372,0.5204538185720764,54.36312722921895,40.80816392848459,67.97540618013487,4620.6558453543175,0.02136242155704423,6501976683237.314
2.373,0.520673234178557,54.249092581457006,40.93279475682185,67.95923581468229,4618.457732515596,0.018700253662864697,5688997920929.64
2.374,0.5208926497850377,54.134011242776275,41.05625366823098,67.94193946674733,4616.107138503158,0.015376641876765407,4675506702192.6045
2.375,0.5211120653915183,54.017892058179456,41.17853343957549,67.9235178612192,4613.604278643363,0.011716319391838823,3560597211854.307
2.376,0.521331480997999,53.90074391917496,41.29962690755598,67.90397173762223,4610.949377743798,0.00807519066938866,2452643597380.129
2.3770000000000002,0.5215508966044796,53.782575763388316,41.4195269689979,67.88330185016157,4608.142670080149,0.0048054746723306604,1458658117469.1382
2.378,0.5217703122109603,53.663396574173156,41.53822658113728,67.86150896777112,4605.18439938288,0.002221388015015009,673849256017.2137
2.379,0.5219897278174409,53.543215380219344,41.65571876190392,67.83859387416128,4602.074818823392,0.0005687075041238643,172398680636.34283
2.38,0.5222091434239214,53.422041255158234,41.77199659020168,67.81455736786644,4598.814190999648,1.1567451069538493e-06,350408665.80549437
2.3810000000000002,0.5224285590304022,53.29988331717006,41.88705320618669,67.7894002622966,4595.402787921857,0.0005658821624480482,171293503388.4843
2.382,0.5226479746368828,53.17675072858543,42.000881811543536,67.76312338578676,4591.84089099736,0.0021993874480943985,665242332195.6163
2.383,0.5228673902433635,53.052652695487964,42.11347566975728,67.73572758164855,4588.128791015303,0.004734270386328063,1430803395993.8838
2.384,0.523086805849844,52.927598467313075,42.22482810638526,67.70721370822244,4584.266788130904,0.007916052556034572,2390396020002.071
2.3850000000000002,0.5233062214563248,52.80159733644847,42.33493250932429,67.67758263893211,4580.255191849485,0.011428413196496194,3447997273282.0527
2.386,0.5235256370628054,52.67465863782898,42.44378232907633,67.64683526233746,4576.094321009823,0.014924328432709615,4498638226125.115
2.387,0.523745052669286,52.54679174853255,42.55137107901139,67.61497248219047,4571.784503767374,0.018060054077339203,5438712497854.06
2.388,0.5239644682757666,52.4180060873738,42.657692335628525,67.5819952174919,4567.326077577097,0.02052862794050512,6176084740817.357
2.3890000000000002,0.5241838838822473,52.28831111449583,42.762739738813124,67.54790440254808,4562.719389175775,0.022089630072608345,6639012817848.8
2.39,0.5244032994887279,52.15771633096135,42.86650699209202,67.51270098702989,4557.964794564106,0.022592319028506436,6783019765164.2705
2.391,0.5246227150952085,52.026231278341044,42.96898786288647,67.47638593603186,4553.062658988319,0.02198992065522063,6595057607677.998
2.392,0.5248421307016892,51.89386553830138,43.070176182762495,67.43896023013333,4548.013356921505,0.02034371772052367,6094574029175.545
2.3930000000000002,0.5250615463081699,51.76062873218956,43.17006584767773,67.40042486545912,4542.817272044399,0.01781658811320398,5331398094059.406
2.394,0.5252809619146505,51.62653052061962,43.26865081822653,67.3607808537437,4537.474797226085,0.014656668534849758,4380672597569.861
2.395,0.5255003775211311,51.49158060305497,43.365925119882576,67.32002922239539,4531.9863345041695,0.011172779289734364,3335347706514.518
2.396,0.5257197931276117,51.35578871738842,43.46188284323772,67.27817101455985,4526.35229506436,0.007704040990530246,2296985437421.327
2.3970000000000002,0.5259392087340924,51.219164639524095,43.55651814423973,67.23520728918861,4520.573099220161,0.0045866690708959365,1365784586480.5864
2.398,0.526158624340573,51.08171818295584,43.649825244426445,67.19113912110652,4514.64917639189,0.0021211939625681,630805823853.3843
2.399,0.5263780399470537,50.94345919834387,43.741798431156624,67.14596760107983,4508.5809650852625,0.0005432994255872358,161350539936.79733
2.4,0.5265974555535343,50.804397573090704,43.832432057839874,67.09969383588731,4502.368912869813,1.1055595423670184e-06,327879692.11650455
2.4010000000000002,0.526816871160015,50.66454323091668,43.921720544163165,67.05231894839275,4496.0134763569895,0.0005410833997736119,160244494892.24734
2.402,0.5270362867664956,50.52390613143212,44.00965837631303,67.0038440776165,4489.515121177545,0.002103938111058028,622190969214.5546
2.403,0.5272557023729763,50.382496269709435,44.096240107198184,66.95427037881123,4482.874321958959,0.004530821220115371,1337903510969.282
2.404,0.5274751179794568,50.24032367585399,44.181460356667,66.9035990235377,4476.091562302314,0.007579224645365912,2234678473235.71
2.4050000000000002,0.5276945335859375,50.09739841457296,44.265313811723004,66.85183119974181,4469.167334758772,0.010946968693998258,3222640019568.9067
2.406,0.5279139491924182,49.95373058474382,44.347795226737524,66.798968111834,4462.102140805816,0.014301913985517558,4203634746704.3306
2.407,0.5281333647988988,49.809330318980436,44.42889942366094,66.74501098076982,4454.896490823084,0.017314478937805404,5080873100587.597
2.408,0.5283527804053794,49.66420778319873,44.50862129222863,66.68996104413141,4447.550904067764,0.019689782472414662,5768370533708.936
2.4090000000000003,0.5285721960118601,49.5183731761804,44.586955790166414,66.63381955621122,4440.065908649717,0.021196280350777384,6199267489470.572
2.41,0.5287916116183408,49.371836729137804,44.66389794339264,66.57658778809886,4432.442041506434,0.02168811710319872,6332223264831.811
2.411,0.5290110272248213,49.2246087052731,44.739442846216996,66.51826702776587,4424.6798483771645,0.02111903828341724,6155272635548.153
2.412,0.5292304428313019,49.07669939934003,44.813585661536685,66.45885858015521,4416.77988377707,0.019546538134984102,5686786337087.146
2.4130000000000003,0.5294498584377827,48.92811913720405,44.88632162103103,66.3983637672727,4408.742710971072,0.01712587408350359,4973462014144.598
2.414,0.5296692740442632,48.778878275400274,44.957646025351295,66.33678392827845,4400.568901947102,0.014094568203845484,4085562935441.239
2.415,0.5298886896507439,48.628987200689046,45.02755424430934,66.27412041958006,4392.259037388998,0.010748940573890167,3109889163292.8457
2.416,0.5301081052572245,48.47845632961396,45.09604171706326,66.21037461493023,4383.813706649397,0.007414990408994982,2141183992167.995
2.4170000000000003,0.5303275208637053,48.32729610805635,45.16310395229917,66.14554790552376,4375.233507721938,0.004416483552281108,1272826351097.5242
2.418,0.5305469364701858,48.175517010788965,45.22873652841157,66.07964170009767,4366.519047213286,0.002043367234739577,587723543247.8611
2.419,0.5307663520766664,48.023129541027735,45.292935093679944,66.01265742503202,4357.670940314635,0.0005235904412477055,150292547464.04718
2.42,0.5309857676831471,47.87014422998544,45.355695366443406,65.94459652445546,4348.689810773223,1.0659110374433567e-06,305330855.240874
2.4210000000000003,0.5312051832896277,47.71657163642071,45.417013135271404,65.8754604603496,4339.576290863083,0.0005219021068515417,149185866763.52756
2.422,0.5314245988961084,47.56242234618908,45.47688425913258,65.80525071265824,4330.331021355807,0.002030220465837118,579102715791.6267
2.423,0.531644014502589,47.407706971791136,45.53530466756047,65.73396877939722,4320.954651490768,0.004373934744180019,1244925354079.3887
2.424,0.5318634301090697,47.252436151919646,45.59227036081646,65.66161617676667,4311.447838945027,0.007319897087689213,2078832105927.8403
2.4250000000000003,0.5320828457155503,47.09662055100722,45.64777741004927,65.58819443926598,4301.81124980296,0.010576904385743262,2997099998052.129
2.426,0.532302261322031,46.940270858771925,45.70182195745322,65.51370511981158,4292.045558525626,0.0138242970300999,3908397112541.0894
2.427,0.5325216769285116,46.78339778976204,45.754400216421224,65.43814978985544,4282.151447919558,0.016743344092305677,4722756229874.06
2.428,0.5327410925349921,46.62601208290026,45.80550847169714,65.3615300395078,4272.12960910548,0.01904834587339167,5360348083215.7295
2.4290000000000003,0.5329605081414729,46.46812450102636,45.85514307952437,65.28384747766125,4261.980741486538,0.0205144215522742,5759198701058.516
2.43,0.5331799237479535,46.309745830440455,45.903300467791766,65.20510373211876,4251.7055527163675,0.020999281784245767,5881104896343.261
2.431,0.5333993393544342,46.1508868804425,45.94997713617559,65.12530044972122,4241.30475866646,0.020456880356228453,5715183630787.773
2.432,0.5336187549609147,45.9915584828755,45.99516965628063,65.04443929648248,4230.779083393794,0.018941636744886664,5278726441774.886
2.433,0.5338381705673954,45.83177149166277,46.038874671776874,64.96252195772244,4220.129259107571,0.016602844358916114,4615295940855.197
2.434,0.5340575861738761,45.67153678234819,46.081088898533686,64.8795501382057,4209.356026135947,0.013669837122386497,3790271359080.444
2.435,0.5342770017803566,45.51086525163425,46.121809124751564,64.79552556228266,4198.460132892426,0.010429386468019289,2884297798687.2183
2.436,0.5344964173868373,45.3497678169195,46.16103221109037,64.71044997403303,4187.442335841831,0.007197554304703289,1985295205825.6785
2.437,0.5347158329933179,45.188255415834206,46.198755090794975,64.62432513741187,4176.3033994659245,0.004288762096246046,1179818771457.0046
2.438,0.5349352485997986,45.026339005777594,46.23497476981825,64.53715283640068,4165.04409622894,0.001985100345927435,544619732879.94556
2.439,0.5351546642062792,44.864029563452476,46.26968832693986,64.44893487515905,4153.665206542493,0.0005088715002625577,139229390271.18896
2.44,0.5353740798127599,44.70133808439991,46.30289291388458,64.35967307818215,4142.1675187304845,1.0363770181243127e-06,282772216.89768237
2.441,0.5355934954192405,44.53827558253243,46.3345857554356,64.2693692904592,4130.55182899342,0.0005076518885321946,138122803952.24643
2.442,0.5358129110257212,44.374853089667766,46.36476414954522,64.17802537763647,4118.818941372551,0.001975603456239128,535998757050.7999
2.443,0.5360323266322018,44.21108165506194,46.39342546744391,64.08564322618466,4106.969667713827,0.004258026014859268,1151916793716.7095
2.444,0.5362517422386824,44.0469723449399,46.42056715374431,63.99222474356697,4095.004827631185,0.007128861801579944,1922940816014.3733
